programid	title	genre	channel	broadcasttime	period	country	director
58743	우리집의 여우 신령님	애니메이션					
58744	쿄시로와 영원의 하늘	애니메이션					
58745	블랙 블러드 브라더스	애니메이션					
58746	도전! 수퍼모델 코리아 시즌2 캐스팅 콜	연예/오락					
58747	포세이돈	국내드라마	KBS2	월, 화 21시 55분		한국	
58748	신무월의 무녀	애니메이션					
58749	수호천사 히마리	애니메이션					
58750	므네모시네의 딸들	애니메이션					
58751	도쿄마인학원 검풍첩	애니메이션					
58752	다이어트 서바이벌 빅토리	연예/오락	SBS	일 18시 40분		한국	
58753	장미빛 성전	해외드라마					
58754	뷰티 아일랜드 미인도	시사교양					
58755	피스 보트	해외드라마					
58756	체인지 디바 시즌 3	해외드라마					
58757	언젠가 천마의 검은토끼	애니메이션					
58758	자유발언	시사교양	EBS	금 21시 30분			
58759	클론 베이비	해외드라마					
58760	제 7요일	국내드라마	KBS2	일 23시 15분		한국	
58761	힐링캠프, 기쁘지 아니한가	연예/오락	SBS	월 23시 15분		한국	
58762	회랑정 살인사건	해외드라마					
58763	브루투스의 심장	해외드라마					
58764	11문자 살인	해외드라마					
58765	브레인	국내드라마	KBS2	월, 화 21시 55분		한국	
58766	행군	국내드라마					
58767	고양이신 팔백만	애니메이션					
58768	원피스 8기	애니메이션					
58769	꿈빛 파티시엘 : 프로페셔널	애니메이션					
58770	센스있는 넌센스	연예/오락					
58771	K-Wave Station	연예/오락					
58772	스타와 함께 춤을 시즌7	연예/오락					
58773	유루유리 1기	애니메이션					
58776	네 고객의 여자를 탐하지 마라	국내드라마	KBS2			한국	
58777	비잉 휴먼 시즌 3	해외드라마					
58778	서바이벌 오디션 K팝스타 시즌1	연예/오락	SBS	일 18시 00분		한국	
58779	연금복권 520	연예/오락					
58780	생활과 정책	시사교양					
58781	KTV 모닝 와이드	시사교양					
58782	KTV 1230	시사교양					
58783	왕좌의 게임 시즌 2	해외드라마					
58784	삐삐가 울린다	국내드라마	KBS2	일 23시 15분		한국	
58785	CTS 뉴스 M	시사교양					
58786	CGN 투데이	시사교양					
58787	심해원정대 오르페우스호	해외드라마	KBS2	일 24시 45분		영국	
58788	슈츠 시즌 1	해외드라마					
58789	프리티 리틀 라이어스 시즌 2	해외드라마					
58790	2NE1 TV LIVE: WORLDWIDE	연예/오락					
58791	글리 시즌 3	해외드라마					
58792	가십 걸 시즌 5	해외드라마					
58793	팬보이 & 첨첨	애니메이션					
58794	모던 패밀리 시즌 3	해외드라마					
58795	전기현의 씨네뮤직	연예/오락	OBS 경인TV	토 22시 10분		한국	
58796	코끼리 하늘날다 시즌2	연예/오락	OBS 경인TV	목 23시 00분		한국	
58797	프레쉬 프리큐어!	애니메이션					
58798	경제스페셜 기업 프로젝트	시사교양	OBS 경인TV	토 06시 55분		한국	
58799	미련	국내드라마	KBS2	일 23시 15분		한국	
58800	워킹 데드 시즌 2	해외드라마					
58801	척 시즌 5	해외드라마					
58802	일불소심애상니	해외드라마					
58803	또 다른 찬란한 인생	해외드라마					
58804	배정원의 性상담소 러브토크	시사교양					
58805	부부 性상담 닥터K	시사교양					
58806	포커페이스 시즌2	연예/오락					
58809	NO. 6	애니메이션					
58810	불편한 진실	연예/오락	KBS2	일 21시 15분		한국	
58811	빙 휴먼 시즌 1	해외드라마					
58812	헬스걸	연예/오락	KBS2	일 21시 05분		한국	
58813	앗싸스쿨	연예/오락	KBS2	일 21시 05분		한국	
58814	서울메이트	연예/오락	KBS2	일 21시 05분		한국	
58815	나의 어머니	국내드라마	MBC			한국	
58816	늑대사냥	국내드라마	MBC	금 22시 50분		한국	
58817	올레길 그 여자	국내드라마	KBS2	일 23시 15분		한국	
58818	총각네 야채가게	국내드라마					
58819	빅 러브 시즌 5	해외드라마					
58820	달수, 성매매특별법에 걸리다	국내드라마	MBC	금 21시 55분		한국	
58821	달수 아들 과외하다	국내드라마	MBC	금 21시 55분		한국	
58822	마누라 지갑털기	국내드라마	MBC	금 21시 50분		한국	
58823	섹스 모자이크에 관한 보고서	국내드라마	MBC	금 21시 50분		한국	
58824	달수 아들 학교가다	국내드라마	MBC	금 21시 55분		한국	
58825	달수의 차, 차, 차	국내드라마	MBC	금 21시 55분		한국	
58826	달려라 장부장	국내드라마	MBC	금 21시 55분		한국	
58827	한국의 유산	시사교양	KBS1			한국	
58828	무신	국내드라마	MBC	토, 일 20시 40분		한국	
58829	김완선의 별	시사교양					
58830	지고는 못살아	국내드라마	MBC	수, 목 21시 55분		한국	
58831	꽈당! 체브라시카	애니메이션					
58832	이상한 해외토픽 별꼴	연예/오락					
58833	엄마가 달라졌어요	시사교양	EBS	목 21시 50분		한국	
58834	우리의 여행이 말하지 않는 것들	시사교양	EBS	월, 화 21시 50분		한국	
58835	진화의 비밀, 음식	시사교양	EBS	월, 화, 수 21시 50분		한국	
58836	문화공감 365	시사교양					
58837	헤이븐 시즌 2	해외드라마					
58838	알파스 시즌 1	해외드라마					
58839	브레이킹 배드 시즌 4	해외드라마					
58840	루키 블루 시즌 2	해외드라마					
58841	패밀리 스토리 우리 집에 생긴 일	시사교양	SBS	화 12시 30분		한국	
58842	용서	국내드라마	SBS			한국	
58843	다르마	시사교양	KBS1	토, 일 20시 00분		한국	
58844	데미지 시즌 4	해외드라마					
58845	테라노바	해외드라마					
58846	파워레인저 미라클포스	시사교양					
58847	Find Your Taste in New York	연예/오락					
58848	코지 코지	애니메이션					
58849	대명궁	시사교양					
58850	주간 아이돌	연예/오락					
58851	로큐브!	애니메이션					
58852	심야병원	국내드라마	MBC	토 24시 20분		한국	
58853	절정	국내드라마	MBC	월 10시 50분		한국	
58854	안녕 토토비	애니메이션	MBC	수 16시 30분			
58855	추석특집 나는 트로트 가수다	기타	MBC	월 18시 00분		한국	
58856	휴먼 플래닛	시사교양	KBS1	일 22시 30분		영국	
58857	시크릿 아시아	연예/오락					
58858	This is my Seoul	시사교양					
58859	어떤 그런 쇼	연예/오락	MBC	금 24시 35분		한국	
58860	빛과 그림자	국내드라마	MBC	월, 화 21시 55분		한국	
58861	미녀가 필요해 (가제)	연예/오락					
58862	해피 엔딩 시즌 1	해외드라마					
58863	더 나인 라이브즈 오브 클로이 킹	해외드라마					
58864	세이크리드 세븐	애니메이션					
58865	MBC 나눔 캠페인 숲이 미래다	기타	MBC	금 13시 05분		한국	
58866	신 황제의딸	해외드라마					
58867	스트로베리 나이트	해외드라마					
58868	글로벌 슈퍼 아이돌	연예/오락					
58869	코이카의 꿈	기타	MBC	일 09시 25분		한국	
58870	서바이벌! 천재적인 생활	연예/오락					
58871	안투라지 시즌 8	해외드라마					
58872	수퍼내추럴 시즌 7	해외드라마					
58873	니키타 시즌 2	해외드라마					
58874	큐피드 팩토리	국내드라마	KBS2	일 23시 15분		한국	
58875	마술은 속삭인다	해외드라마					
58876	프로젝트 런웨이 코리아 시즌4	연예/오락					
58877	볼 수 있는 여자 츠키코~한 여름밤의 무서운 이야기~	해외드라마					
58878	내일	국내드라마	EBS	금 18시 30분		한국	
58879	하와이 파이브 오 시즌 2	해외드라마					
58880	캐슬 시즌 4	해외드라마					
58881	빅뱅 이론 시즌 5	해외드라마					
58882	스타일 원더랜드	시사교양					
58883	코미디 빅 리그 시즌1	연예/오락					
58884	선우용여의 스님 뵙고 싶었어요	시사교양					
58885	퍼슨 오브 인터레스트	해외드라마					
58886	오피스 시즌 8	해외드라마					
58887	극과극	연예/오락	KBS2	일 21시 05분		한국	
58888	위기의 주부들 시즌 8	해외드라마					
58889	테니스의 왕자 : 전국대회	애니메이션					
58890	일기래간유성우 시즌2	해외드라마					
58891	노다메 칸타빌레 파리편	애니메이션					
58892	M - STUDIO	연예/오락					
58893	천하의 명장 한신	국내드라마					
58894	전국 가요대행진	연예/오락					
58895	제3회 아이돌 스타 육상 선수권 대회	기타	MBC	화 17시 30분		한국	
58896	KBS 통일대토론	시사교양	KBS1	수 ~ 토 22시 00분		한국	
58897	클럽 빌리티스의 딸들	국내드라마	KBS2	일 23시 25분		한국	
58898	이봉원 김희정의 나이스 샷	연예/오락					
58899	라스트머니~사랑의가격~	해외드라마					
58900	니들리스	애니메이션					
58901	키디 걸랜드	애니메이션					
58902	렌탈 마법사	애니메이션					
58903	뱀파이어 검사	국내드라마					
58904	여제	국내드라마					
58905	진황의 사랑	해외드라마					
58906	천국의 나그네	국내드라마	MBC			한국	
58907	브레이크아웃 킹즈 시즌 1	해외드라마					
58908	무동이네 집	국내드라마	MBC			한국	
58909	궁쇄심옥	해외드라마					
58910	CLUB YD BBB	연예/오락					
58911	레버리지 시즌 4	해외드라마					
58912	Hot Shot	연예/오락					
58913	새 빨간 차트	연예/오락					
58914	美war	연예/오락					
58915	전하나의 러브 스케치	시사교양					
58916	댄스 배틀	연예/오락					
58917	마법변신! 아이돌 프린세스 리틀프릿	애니메이션					
58918	바람에 실려	연예/오락	MBC	일 17시 00분		한국	
58919	OK 목장	연예/오락	SBS			한국	
58920	페어런트후드 시즌 3	해외드라마					
58921	90210 시즌 4	해외드라마					
58922	링거	해외드라마					
58923	웨어하우스 13 시즌 3	해외드라마					
58924	K-STAR 뉴스	연예/오락					
58925	프리 에이전트	해외드라마					
58926	뱀파이어 다이어리 시즌 3	해외드라마					
58927	시크릿 서클	해외드라마					
58928	심슨네 가족들 12	애니메이션					
58929	짱구는 못말려 11	애니메이션					
58930	어쿼드 시즌 1	해외드라마					
58931	두 남자의 수상한 쇼 야동	시사교양	KBS2	일 23시 25분		한국	
58932	두 남자와 2분의 1 시즌 9	해외드라마					
58933	더 플레이보이 클럽	해외드라마					
58934	추석특집 가수와 연습생	기타	MBC	화 23시 15분		한국	
58935	NCIS 시즌 9	해외드라마					
58936	NCIS: 로스앤젤레스 시즌 3	해외드라마					
58937	내가 그녀를 만났을 때 시즌 7	해외드라마					
58938	언포게터블	해외드라마					
58939	뉴 걸 시즌 1	해외드라마					
58940	레이징 호프 시즌 2	해외드라마					
58941	F.B.I	연예/오락					
58942	홍무삼십이	해외드라마					
58943	위대한 선물	국내드라마	SBS	일 23시 10분		총 2부작	
58944	개그투나잇	연예/오락	SBS	토 24시 00분		한국	
58945	CSI: 라스베가스 시즌 12	해외드라마					
58946	승부차기쇼 심장이 뛴다	연예/오락	KBS2	월 11시 00분		한국	
58947	더 미들 시즌 3	해외드라마					
58948	크리미널 마인드 시즌 7	해외드라마					
58949	해리스 로우 시즌 2	해외드라마					
58950	Law & Order : 성범죄전담반 시즌 13	해외드라마					
58951	도깨비 뚜구닥	국내드라마	SBS	수 15시 00분		한국	
58952	슈퍼주니어와 씨스타의 헬로 베이비	연예/오락					
58953	멘탈리스트 시즌 4	해외드라마					
58954	추석특집 한류 올림픽	기타	SBS	화 18시 10분		한국	
58955	나는 개그맨이다	연예/오락	KBS2	일 21시 05분		한국	
58956	미녀삼총사	해외드라마					
58957	그레이 아나토미 시즌 8	해외드라마					
58958	팍스 앤 레크리에이션 시즌 4	해외드라마					
58959	휘트니	해외드라마					
58960	프라임 서스펙트	해외드라마					
58961	이기는 승부전략 M+	시사교양					
58962	서바이벌 종목배틀	시사교양					
58964	노리코, 서울에 가다	국내드라마	KBS2	토 23시 20분		일본, 한국	
58965	CSI: 뉴욕 시즌 8	해외드라마					
58966	바디 오브 프루프 시즌 2	해외드라마					
58967	블루 블러드 시즌 2	해외드라마					
58968	커플수칙 시즌 6	해외드라마					
58969	굿 와이프 시즌 3	해외드라마					
58970	CSI: 마이애미 시즌 10	해외드라마					
58971	팬 암	해외드라마					
58972	네가 형부가 될 수 없는 오만가지 이유	국내드라마	MBC	토 23시 45분		한국	
58973	투 브로크 걸즈	해외드라마					
58974	마이크&몰리 시즌 2	해외드라마					
58975	하트 오브 딕시	해외드라마					
58977	서버가토리	해외드라마					
58978	업 올 나잇	해외드라마					
58979	우리 아이 뇌를 깨우는 101가지 비밀	시사교양	MBC	금 16시 00분		한국	
58980	동일범	국내드라마	KBS2	일 23시 15분		한국	
58981	해피 엔딩 시즌 2	해외드라마					
58982	신사가 되는 법	해외드라마					
58983	프라이빗 프랙티스 시즌 5	해외드라마					
58984	엄홍길 바다로 가다	시사교양	MBC	목 23시 05분		한국	
58985	에린의 일본어 도전	시사교양					
58986	하우스 시즌 8	해외드라마					
58987	그림형제 시즌 1	해외드라마					
58988	스위트룸 시즌3	시사교양					
58989	북만벌, 칼을 가는 나그네 - 백야 김좌진 장군	국내드라마	SBS	금 14시 10분		한국	
58991	소녀 놀던 시대	연예/오락	MBC	금 24시 35분		한국	
58992	마지막 수업	연예/오락	MBC	금 24시 35분		한국	
58993	꽃미남과 신데렐라 (가제)	연예/오락					
58994	나의 사무실은 당신의 술집보다 아름답다	시사교양					
58995	최강! 애플리 쇼 2	시사교양					
58996	가정부 미타	해외드라마					
58997	요괴인간 벰	해외드라마					
58998	비상대책위원회	연예/오락	KBS2	일 21시 15분		한국	
58999	감사합니다	연예/오락	KBS2	일 21시 15분		한국	
59000	다모 철비화	국내드라마					
59001	제 2차 세계대전의 명장들	기타	EBS	월, 화, 수 23시 10분			
59002	침몰선, 잠든 역사를 깨우다	기타	EBS	화 21시 50분			
59003	히로시마	기타	EBS	수, 목 21시 50분			
59004	판도라 3 혁명전야	해외드라마					
59005	풀하우스 시즌2	국내드라마					
59006	팜므 파탈 시즌 1	해외드라마					
59007	쌉니다 천리마마트	애니메이션					
59008	유학의 두 얼굴	기타					
59009	빅재미, 진상 월드컵 TOP 20 시즌3	연예/오락					
